l2_province,l3_city,l3_city_id,longitude,latitude,,,,,,,,,
Sulawesi Utara,Minahasa Utara,77ad6007-78a1-4f0b-97f6-46eb09a3c332,124.96,1.4025,,,,,,,,,
Sulawesi Utara,Siau Tagulandang Biaro,ee3bc4e5-c207-404f-bd16-8c8525f3a9d3,125.37512,2.11728,,,,,,,,,
Sulawesi Utara,Tomohon,f54c3d79-8732-4b9f-87c6-441813a82ae2,124.83404,1.31307,,,,,,,,,
Sulawesi Utara,mobagu,41bfda1b-1ed1-4cde-97c1-ba918c07a58d,124.32678,0.68915,,,,,,,,,
Sumatera Barat,Agam,4b851ccc-1757-469d-bcf1-7987c79332a0,100.21667,-0.23333,,,,,,,,,
Sumatera Barat,Bukittinggi,d2c59b33-d5cd-4edd-83cf-75c811dcc14d,100.37223,-0.29921,,,,,,,,,
Sumatera Barat,Dharmasraya,d8c9ea7f-e73e-4795-b362-7f99ba2616c9,101.58645,-1.2506,,,,,,,,,
Sumatera Barat,Kepulauan Mentawai,66bc0339-ffd9-40b5-9f6a-65f34afb914d,98.89552,-1.35927,,,,,,,,,
Sumatera Barat,Lima Puluh,b43f6f18-efdd-4176-aa91-1cb9ada3659d,100.5872,-0.0168,,,,,,,,,
Sumatera Barat,Padang,5e666aa8-abfd-4d4a-a02e-2caaef368a09,100.45,-0.9,,,,,,,,,
Sumatera Barat,Padang Panjang,b30b1801-1e9f-4746-a58d-5bfc472054cb,100.40364,-0.46953,,,,,,,,,
Sumatera Barat,Padang Pariaman,e6fd9565-75f0-4d70-8b01-51e95fabe978,100.23333,-0.55,,,,,,,,,
Sumatera Barat,Pariaman,868fa094-3360-4ec5-af90-c387b456c9e0,100.12047,-0.62682,,,,,,,,,
Sumatera Barat,Pasaman,3f94e24b-d0b9-48e3-a75b-d0dd36f44702,99.94606,0.42503,,,,,,,,,
Sumatera Barat,Pasaman Barat,d504989f-a722-4266-8221-d22b7d951747,99.51965,0.28152,,,,,,,,,
Sumatera Barat,Payakumbuh,5738028d-c59b-402e-93ba-a289e2ddb27f,100.63333,-0.21667,,,,,,,,,
Sumatera Barat,Pesisir Selatan,9127dc83-2331-443e-9765-d8c728041ab4,100.81694,-1.56806,,,,,,,,,
Sumatera Barat,Sawah Lunto,79f2b714-1547-4c5d-bdd0-925cfa046989,100.75,-0.6,,,,,,,,,
Sumatera Barat,Sijunjung,3a285c68-4d84-45d5-84be-12e8460696da,101.06793,-0.64866,,,,,,,,,
Sumatera Barat,Solok,395ebe14-c223-4285-8ddc-9132dde0bfab,100.83333,-0.96667,,,,,,,,,
Sumatera Barat,Solok,3c420344-8d9d-48a5-80e9-80e8a1617acd,100.63982,-0.77853,,,,,,,,,
Sumatera Barat,Solok Selatan,4853ee93-2bee-45c7-97e8-c9faaf3145b6,101.417,-1.23333,,,,,,,,,
Sumatera Barat,Tanah Datar,8f690520-4bcc-4804-a33d-207148ca037c,100.5771,-0.4555,,,,,,,,,
Sumatera Selatan,Banyu Asin,ac1700bb-bb25-4ea2-b8d4-d3423c4cf695,104.38306,-2.88333,,,,,,,,,
Sumatera Selatan,Empat Lawang,ee7eaa1a-1671-4c66-b6e1-7c4194b6d6a7,102.94511,-3.71629,,,,,,,,,
Sumatera Selatan,Lahat,7acc7384-a6c1-4050-865a-efd7106a6d8e,103.5428,-3.7864,,,,,,,,,
Sumatera Selatan,Lubuklinggau,a293a350-2e24-4a66-988a-696cdf14fc02,102.85503,-3.29308,,,,,,,,,
Sumatera Selatan,Muara Enim,71803dce-b9cf-4b5c-8e6e-757a7cba9d04,103.6141,-4.2327,,,,,,,,,
Sumatera Selatan,Musi Banyuasin,be79aa6e-7a37-4c7c-b9c0-2f70012392b1,103.73333,-2.46667,,,,,,,,,
Sumatera Selatan,Musi Rawas,7f02bbed-58d9-4300-b64c-0257d4b092a6,103.21667,-3.16667,,,,,,,,,
Sumatera Selatan,Musi Rawas Utara,c95e4915-6497-46c3-8bb7-ae05a4bc8fcf,102.7632,-2.70606,,,,,,,,,
Sumatera Selatan,Ogan Ilir,6ecbaeae-98d9-4dd4-ab41-202aded31fe0,104.62727,-3.43186,,,,,,,,,
Sumatera Selatan,Ogan Komering Ilir,6606aa5b-3b72-4d71-8d43-98ad23d55046,105.38333,-3.35,,,,,,,,,
Sumatera Selatan,Ogan Komering Ulu,79410f49-5841-4277-86fb-6a53314f3bd2,104.06667,-4.13333,,,,,,,,,
Sumatera Selatan,Ogan Komering Ulu Selatan,465d9bb9-eac5-4fd8-8fbc-70bae3a7f22a,104.00659,-4.65728,,,,,,,,,
Sumatera Selatan,Ogan Komering Ulu Timur,f448b90f-0301-4c1e-be7f-1c203440a527,104.75209,-3.85679,,,,,,,,,
Sumatera Selatan,Pagar Alam,b50876d9-07c8-4026-83c4-5779bd7d2e7a,103.26822,-4.13055,,,,,,,,,
Sumatera Selatan,Palembang,8ddc89b0-78c1-4be9-a9c0-07733d38c3ae,104.75,-2.96667,,,,,,,,,
Sumatera Selatan,Penukal Abab Lematang Ilir,aef2edc9-0277-4b51-880b-40a0494df04a,104.08722,-3.21342,,,,,,,,,
Sumatera Selatan,Prabumulih,8b137e64-ed21-45fd-b19d-f63b047cfa09,104.2229,-3.46202,,,,,,,,,
Sumatera Utara,Asahan,35a164b0-8e64-4d49-bd37-a8e7bd4b429d,99.56667,2.83333,,,,,,,,,
Sumatera Utara,Batu Bara,bc544212-a798-47f4-ac18-331646b9ae63,99.52652,3.16166,,,,,,,,,
Sumatera Utara,Binjai,fc6e8020-a4ac-435b-8327-caad5a68784b,98.48028,3.5986,,,,,,,,,
Sumatera Utara,Dairi,9ea3065f-b0cf-45fb-9b63-e7851d4ec2a1,98.26667,2.85,,,,,,,,,
Sumatera Utara,Deli Serdang,3a47657b-facc-45dc-9d7f-1c6fb25f49d4,98.7,3.43333,,,,,,,,,
Sumatera Utara,Gunungsitoli,b1d344c7-81ba-40ef-9f20-4f9559a73f21,97.55018,1.32731,,,,,,,,,
Sumatera Utara,Humbang Hasundutan,16e04c48-22d2-41a2-8efa-1cb1334794dc,98.50376,2.26551,,,,,,,,,
Sumatera Utara,Karo,c2abf78c-3cc1-4087-8e67-d4fce65cb7e3,98.3,3.1,,,,,,,,,
Sumatera Utara,Labuhan Batu,c6fa44ef-709b-4f34-8242-990b03c8c44c,100.1,2.26667,,,,,,,,,
Sumatera Utara,Labuhan Batu Selatan,d4016e22-955f-49ca-9b5b-bd50a7b4e05f,100.0976,1.983,,,,,,,,,
Sumatera Utara,Labuhan Batu Utara,acdd0313-101e-4afe-9cf9-fbcaae0ce041,99.63776,2.33349,,,,,,,,,
Sumatera Utara,Langkat,79b83343-b530-4d4a-90ed-c1efc1934d14,98.21972,3.68528,,,,,,,,,
Sumatera Utara,Mandailing Natal,6fe7a7fb-d2f1-480d-87a1-d6e9c1f4892a,99.25495,0.78378,,,,,,,,,
Sumatera Utara,Medan,a6f7a20f-7172-4436-a418-afc91020ba0f,98.66944,3.59333,,,,,,,,,
Sumatera Utara,Nias,99dd49e0-d3d2-4c79-a7a7-86534cb7f60f,97.73333,1.06667,,,,,,,,,
Sumatera Utara,Nias Barat,a1273d83-c477-42ac-8e65-f2219e9507ac,97.58606,1.05966,,,,,,,,,
Sumatera Utara,Nias Selatan,51b9db38-3d4e-41c1-9957-7295d2bca08f,97.75,0.77,,,,,,,,,
Sumatera Utara,Nias Utara,e9a422e4-8a73-44a7-aed2-38ecacb67fda,97.31964,1.33037,,,,,,,,,
Sumatera Utara,Padang Lawas,1161307c-2fd6-4beb-99d1-093dd3ee97e1,99.81136,1.15659,,,,,,,,,
Sumatera Utara,Padang Lawas Utara,30d7af4a-54fa-4f97-874c-3a0870a03b73,99.67346,1.46011,,,,,,,,,
Sumatera Utara,Padangsidimpuan,a43ee235-0a45-4d53-be12-c0381f432d91,99.26843,1.37375,,,,,,,,,
Sumatera Utara,Pakpak Bharat,d616b346-c2bb-4437-b22c-4076005e3daf,98.24056,2.55444,,,,,,,,,
Sumatera Utara,Pematang Siantar,78a5c2f7-51df-4c60-980b-4b2a3e23fb16,99.06667,2.96667,,,,,,,,,
Sumatera Utara,Samosir,1aa5c879-0d25-4406-8ef1-10493f1ef38b,98.71525,2.64025,,,,,,,,,
Sumatera Utara,Serdang Bedagai,ecd68ff7-eae0-4ea2-b59d-fc15a840e08b,99.08333,3.36667,,,,,,,,,
Sumatera Utara,Sibolga,d02383cd-1747-4c29-bee2-66d5e7f4c6cf,98.78694,1.74333,,,,,,,,,
Sumatera Utara,Simalungun,c87ff800-bf27-4d53-b065-987659ae45f4,98.96667,2.88333,,,,,,,,,
Sumatera Utara,Tanjung Balai,e5b5794f-6257-46f0-8ad5-4d6c0b87de0f,99.8,2.95,,,,,,,,,
Sumatera Utara,Tapanuli Selatan,334da0cf-c1b5-4923-8a8a-56fb725dc098,99.25,1.51667,,,,,,,,,
Sumatera Utara,Tapanuli Tengah,85e14a69-9522-442c-9318-4d346e4cdf12,98.66667,1.9,,,,,,,,,
Sumatera Utara,Tapanuli Utara,d4d61c55-2b57-4de1-8f06-a3e4c6945ffe,99.0707,2.0028,,,,,,,,,
Sumatera Utara,Tebing Tinggi,b0d186bc-8f9a-49fb-a2da-f3bc517cd2f1,99.14167,3.325,,,,,,,,,
Sumatera Utara,Toba Samosir,0353449a-7676-4740-bfed-95ff5b8f3dd2,99.21678,2.39793,,,,,,,,,
